route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7,7,753122,7 MOUNT VERNON TO DOWNTOWN,,1,359684,48252,0,0
7,7,753115,7 MOUNT VERNON TO DOWNTOWN,,1,359687,48253,0,0
7,7,753121,7 MOUNT VERNON TO DOWNTOWN,,1,359686,48252,0,0
7,7,753114,7 MOUNT VERNON TO DOWNTOWN,,1,359685,48253,0,0
7,7,753120,7 MOUNT VERNON TO DOWNTOWN,,1,359683,48252,0,0
7,7,753113,7 MOUNT VERNON TO DOWNTOWN,,1,359684,48253,0,0
7,7,753119,7 MOUNT VERNON TO DOWNTOWN,,1,359687,48252,0,0
7,7,753112,7 MOUNT VERNON TO DOWNTOWN,,1,359686,48253,0,0
7,7,753118,7 MOUNT VERNON TO DOWNTOWN,,1,359685,48252,0,0
7,7,753132,7 MOUNT VERNON TO DOWNTOWN,,1,359683,48253,0,0
7,7,753125,7 MOUNT VERNON TO DOWNTOWN,,1,359684,48252,0,0
7,7,753133,7 MOUNT VERNON TO DOWNTOWN,,1,359687,48253,0,0
7,7,753126,7 MOUNT VERNON TO DOWNTOWN,,1,359686,48252,0,0
7,7,753134,7 MOUNT VERNON TO DOWNTOWN,,1,359685,48253,0,0
7,7,753127,7 MOUNT VERNON TO DOWNTOWN,,1,359683,48252,0,0
7,7,753135,7 MOUNT VERNON TO DOWNTOWN,,1,359684,48253,0,0
7,7,753128,7 MOUNT VERNON TO DOWNTOWN,,1,359687,48252,0,0
7,7,753136,7 MOUNT VERNON TO DOWNTOWN,,1,359686,48253,0,0
7,7,753129,7 MOUNT VERNON TO DOWNTOWN,,1,359685,48252,0,0
7,7,753137,7 MOUNT VERNON TO DOWNTOWN,,1,359683,48253,0,0
7,7,753130,7 MOUNT VERNON TO DOWNTOWN,,1,359684,48252,0,0
7,7,753138,7 MOUNT VERNON TO DOWNTOWN,,1,359687,48253,0,0
7,7,753131,7 MOUNT VERNON TO DOWNTOWN,,1,359686,48252,0,0
7,7,753124,7 MOUNT VERNON TO DOWNTOWN,,1,359685,48253,0,0
7,7,753139,7 MOUNT VERNON TO DOWNTOWN,,1,359683,48252,0,0
7,7,753140,7 MOUNT VERNON TO DOWNTOWN,,1,359684,48253,0,0
7,7,753141,7 MOUNT VERNON TO DOWNTOWN,,1,359687,48252,0,0
7,7,753142,7 MOUNT VERNON TO DOWNTOWN,,1,359686,48253,0,0
8,7,753206,8 KARL PARSONS TO GREAT SOUTHERN,,0,359700,48262,0,0
8,7,753205,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359698,48263,0,0
8,7,753207,8 KARL PARSONS TO GREAT SOUTHERN,,0,359699,48262,0,0
8,7,753204,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359697,48263,0,0
8,7,753146,8 KARL PARSONS TO GREAT SOUTHERN,,0,359691,48262,0,0
8,7,753144,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359689,48263,0,0
8,7,753145,8 KARL PARSONS TO GREAT SOUTHERN,,0,359690,48262,0,0
8,7,753143,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359688,48263,0,0
8,7,753188,8 KARL PARSONS TO GREAT SOUTHERN,,0,359696,48262,0,0
8,7,753194,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,357577,48263,0,0
8,7,753164,8 KARL PARSONS TO GREAT SOUTHERN,,0,359695,48262,0,0
8,7,753158,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359693,48263,0,0
8,7,753163,8 KARL PARSONS TO GREAT SOUTHERN,,0,359694,48262,0,0
8,7,753157,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359692,48263,0,0
8,7,753162,8 KARL PARSONS TO GREAT SOUTHERN,,0,359700,48262,0,0
8,7,753156,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359698,48263,0,0
8,7,753161,8 KARL PARSONS TO GREAT SOUTHERN,,0,359699,48262,0,0
8,7,753155,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359697,48263,0,0
8,7,753160,8 KARL PARSONS TO GREAT SOUTHERN,,0,359691,48262,0,0
8,7,753154,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359689,48263,0,0
8,7,753159,8 KARL PARSONS TO GREAT SOUTHERN,,0,359690,48262,0,0
8,7,753153,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359688,48263,0,0
8,7,753187,8 KARL PARSONS TO GREAT SOUTHERN,,0,359696,48262,0,0
8,7,753193,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,357577,48263,0,0
8,7,753186,8 KARL PARSONS TO GREAT SOUTHERN,,0,359695,48262,0,0
8,7,753178,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359693,48263,0,0
8,7,753182,8 KARL PARSONS TO GREAT SOUTHERN,,0,359694,48262,0,0
8,7,753192,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359692,48263,0,0
8,7,753172,8 KARL PARSONS TO GREAT SOUTHERN,,0,359700,48262,0,0
8,7,753177,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359698,48263,0,0
8,7,753171,8 KARL PARSONS TO GREAT SOUTHERN,,0,359699,48262,0,0
8,7,753176,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359697,48263,0,0
8,7,753185,8 KARL PARSONS TO GREAT SOUTHERN,,0,359691,48262,0,0
8,7,753181,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359689,48263,0,0
8,7,753170,8 KARL PARSONS TO GREAT SOUTHERN,,0,359690,48262,0,0
8,7,753191,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359688,48263,0,0
8,7,753169,8 KARL PARSONS TO GREAT SOUTHERN,,0,359696,48262,0,0
8,7,753175,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,357577,48263,0,0
8,7,753184,8 KARL PARSONS TO GREAT SOUTHERN,,0,359695,48262,0,0
8,7,753174,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359693,48263,0,0
8,7,753180,8 KARL PARSONS TO GREAT SOUTHERN,,0,359694,48262,0,0
8,7,753166,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359692,48263,0,0
8,7,753168,8 KARL PARSONS TO GREAT SOUTHERN,,0,359700,48262,0,0
8,7,753190,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359698,48263,0,0
8,7,753179,8 KARL PARSONS TO GREAT SOUTHERN,,0,359699,48262,0,0
8,7,753173,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359697,48263,0,0
8,7,753167,8 KARL PARSONS TO GREAT SOUTHERN,,0,359691,48262,0,0
8,7,753165,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359689,48263,0,0
8,7,753183,8 KARL PARSONS TO GREAT SOUTHERN,,0,359690,48262,0,0
8,7,753149,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359688,48263,0,0
8,7,753152,8 KARL PARSONS TO GREAT SOUTHERN,,0,359696,48262,0,0
8,7,753189,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,357577,48263,0,0
8,7,753151,8 KARL PARSONS TO GREAT SOUTHERN,,0,359695,48262,0,0
8,7,753148,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359693,48263,0,0
8,7,753150,8 KARL PARSONS TO GREAT SOUTHERN,,0,359694,48262,0,0
8,7,753147,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359692,48263,0,0
8,7,753195,8 KARL PARSONS TO GREAT SOUTHERN,,0,359700,48262,0,0
8,7,753198,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359698,48263,0,0
8,7,753197,8 KARL PARSONS TO GREAT SOUTHERN,,0,359699,48262,0,0
8,7,753199,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359697,48263,0,0
8,7,753196,8 KARL PARSONS TO GREAT SOUTHERN,,0,359691,48258,0,0
8,7,753202,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359689,48259,0,0
8,7,753201,8 KARL PARSONS TO GREAT SOUTHERN,,0,359690,48258,0,0
8,7,753203,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,359688,48259,0,0
8,7,753200,8 KARL PARSONS TO GREAT SOUTHERN,,0,359696,48258,0,0
8,7,753271,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359688,48270,0,0
8,7,753269,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,357577,48269,0,0
8,7,753268,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359695,48270,0,0
8,7,753270,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359693,48269,0,0
8,7,753212,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359694,48270,0,0
8,7,753209,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359692,48269,0,0
8,7,753211,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359700,48270,0,0
8,7,753208,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359698,48269,0,0
8,7,753210,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359699,48270,0,0
8,7,753254,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359697,48269,0,0
8,7,753259,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359691,48270,0,0
8,7,753230,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359689,48269,0,0
8,7,753224,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359690,48270,0,0
8,7,753229,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359688,48269,0,0
8,7,753223,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359696,48270,0,0
8,7,753228,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,357577,48269,0,0
8,7,753222,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359695,48270,0,0
8,7,753227,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359693,48269,0,0
8,7,753221,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359694,48270,0,0
8,7,753226,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359692,48269,0,0
8,7,753220,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359700,48270,0,0
8,7,753225,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359698,48269,0,0
8,7,753219,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359699,48270,0,0
8,7,753253,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359697,48269,0,0
8,7,753258,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359691,48270,0,0
8,7,753252,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359689,48269,0,0
8,7,753248,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359690,48270,0,0
8,7,753237,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359688,48269,0,0
8,7,753247,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359696,48270,0,0
8,7,753257,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,357577,48269,0,0
8,7,753246,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359695,48270,0,0
8,7,753236,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359693,48269,0,0
8,7,753245,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359694,48270,0,0
8,7,753251,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359692,48269,0,0
8,7,753244,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359700,48270,0,0
8,7,753235,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359698,48269,0,0
8,7,753243,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359699,48270,0,0
8,7,753256,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359697,48269,0,0
8,7,753242,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359691,48270,0,0
8,7,753234,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359689,48269,0,0
8,7,753241,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359690,48270,0,0
8,7,753250,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359688,48269,0,0
8,7,753240,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359696,48270,0,0
8,7,753233,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,357577,48269,0,0
8,7,753239,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359695,48270,0,0
8,7,753255,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359693,48269,0,0
8,7,753238,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359694,48270,0,0
8,7,753231,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359692,48269,0,0
8,7,753232,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359700,48270,0,0
8,7,753249,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359698,48269,0,0
8,7,753215,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359699,48270,0,0
8,7,753218,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359697,48269,0,0
8,7,753214,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359691,48270,0,0
8,7,753217,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359689,48269,0,0
8,7,753213,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359690,48270,0,0
8,7,753216,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359688,48269,0,0
8,7,753260,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359696,48270,0,0
8,7,753263,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,357577,48269,0,0
8,7,753262,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359695,48270,0,0
8,7,753261,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359693,48269,0,0
8,7,753266,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359692,48268,0,0
8,7,753265,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359700,48269,0,0
8,7,753267,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,359698,48270,0,0
8,7,753264,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,359697,48267,0,0
9,7,753286,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359703,48273,0,0
9,7,753285,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359704,48273,0,0
9,7,753272,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359701,48273,0,0
9,7,753273,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359702,48273,0,0
9,7,753274,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359703,48273,0,0
9,7,753275,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359704,48273,0,0
9,7,753276,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359701,48273,0,0
9,7,753277,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359702,48273,0,0
9,7,753278,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359703,48273,0,0
9,7,753279,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359704,48273,0,0
9,7,753280,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359701,48273,0,0
9,7,753281,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359702,48273,0,0
9,7,753282,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359703,48273,0,0
9,7,753283,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359704,48273,0,0
9,7,753284,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359701,48273,0,0
9,7,753287,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359702,48272,0,0
9,7,753288,9 WEST MOUND BRENTNELL TO EASTON TRANSIT CENTER,,0,359703,48272,0,0
9,7,753303,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359701,48275,0,0
9,7,753302,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359702,48275,0,0
9,7,753301,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359703,48275,0,0
9,7,753289,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359704,48275,0,0
9,7,753290,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359701,48275,0,0
9,7,753291,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359702,48275,0,0
9,7,753292,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359703,48275,0,0
9,7,753293,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359704,48275,0,0
9,7,753294,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359701,48275,0,0
9,7,753295,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359702,48275,0,0
9,7,753296,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359703,48275,0,0
9,7,753297,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359704,48275,0,0
9,7,753298,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359701,48275,0,0
9,7,753299,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359702,48275,0,0
9,7,753300,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359703,48275,0,0
9,7,753304,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359704,48274,0,0
9,7,753305,9 WEST MOUND BRENTNELL TO WESTWOODS PARK AND RIDE,,1,359701,48274,0,0
10,7,753354,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359711,49780,0,0
10,7,808679,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,367295,49780,0,0
10,7,753355,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359717,49780,0,0
10,7,808680,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,367297,49780,0,0
10,7,753356,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359708,49780,0,0
10,7,808681,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,367299,49780,0,0
10,7,753357,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359715,49780,0,0
10,7,808682,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359718,49780,0,0
10,7,753358,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359709,49780,0,0
10,7,808683,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,367296,49780,0,0
10,7,753307,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359706,49780,0,0
10,7,753319,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359710,49780,0,0
10,7,753320,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359705,49780,0,0
10,7,753321,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359716,49780,0,0
10,7,753308,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359707,49780,0,0
10,7,753322,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359711,49780,0,0
10,7,753323,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359714,49780,0,0
10,7,753324,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359717,49780,0,0
10,7,753309,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359708,49780,0,0
10,7,753325,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359712,49780,0,0
10,7,753326,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359715,49780,0,0
10,7,753359,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359720,49769,0,0
10,7,753327,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359718,49780,0,0
10,7,753310,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359709,49780,0,0
10,7,753360,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359721,49769,0,0
10,7,753328,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359713,49780,0,0
10,7,753329,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359706,49780,0,0
10,7,753361,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359722,49769,0,0
10,7,753330,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359719,49780,0,0
10,7,753311,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359710,49780,0,0
10,7,753362,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359723,49769,0,0
10,7,753331,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359705,49780,0,0
10,7,753332,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359716,49780,0,0
10,7,753363,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359720,49769,0,0
10,7,753333,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359707,49780,0,0
10,7,753312,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359711,49780,0,0
10,7,753364,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359721,49769,0,0
10,7,753334,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359714,49780,0,0
10,7,753335,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359717,49780,0,0
10,7,753365,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359722,49769,0,0
10,7,753336,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359708,49780,0,0
10,7,753313,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359712,49780,0,0
10,7,753366,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359723,49769,0,0
10,7,753337,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359715,49780,0,0
10,7,753338,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359718,49780,0,0
10,7,753367,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359720,49769,0,0
10,7,753339,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359709,49780,0,0
10,7,753314,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359713,49780,0,0
10,7,753368,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359721,49769,0,0
10,7,753340,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359706,49780,0,0
10,7,753341,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359719,49780,0,0
10,7,753369,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359722,49769,0,0
10,7,753342,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359710,49780,0,0
10,7,753315,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359705,49780,0,0
10,7,753370,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359723,49769,0,0
10,7,753343,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359716,49780,0,0
10,7,753344,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359707,49780,0,0
10,7,753371,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359720,49769,0,0
10,7,753345,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359711,49780,0,0
10,7,753316,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359714,49780,0,0
10,7,753372,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359721,49769,0,0
10,7,753346,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359717,49780,0,0
10,7,753347,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359708,49780,0,0
10,7,753373,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359722,49769,0,0
10,7,753348,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359712,49780,0,0
10,7,753317,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359715,49780,0,0
10,7,753374,10 EAST AND WEST BROAD TO DOWNTOWN,,0,359723,49769,0,0
10,7,753349,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359718,49780,0,0
10,7,753350,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359709,49780,0,0
10,7,753351,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359713,49780,0,0
10,7,753318,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359706,49780,0,0
10,7,753352,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359719,49780,0,0
10,7,753353,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359710,49780,0,0
10,7,753306,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359705,49780,0,0
10,7,753377,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359716,49780,0,0
10,7,753378,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359707,49780,0,0
10,7,753379,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359711,49780,0,0
10,7,753380,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359714,49780,0,0
10,7,753375,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359717,49782,0,0
10,7,753381,10 EAST AND WEST BROAD TO MOUNT CARMEL EAST,,0,359708,49781,0,0
10,7,753382,10 EAST AND WEST BROAD TO MOUNT CARMEL EAST,,0,359712,49781,0,0
10,7,753376,10 EAST AND WEST BROAD TO LIMITED BRANDS,,0,359709,49782,0,0
10,7,753431,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359709,49784,0,0
10,7,808684,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,367296,49784,0,0
10,7,753432,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359706,49784,0,0
10,7,808685,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,367298,49784,0,0
10,7,753433,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359716,49784,0,0
10,7,808686,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,367295,49784,0,0
10,7,753434,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359711,49784,0,0
10,7,808687,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,367297,49784,0,0
10,7,753384,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359717,49784,0,0
10,7,753396,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359708,49784,0,0
10,7,753397,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359712,49784,0,0
10,7,753398,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359715,49784,0,0
10,7,753385,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359718,49784,0,0
